2022/6/1 7:59:45	28.1568	112.9500
2022/6/1 7:59:55	28.1569	112.9499
2022/6/1 8:00:05	28.1569	112.9500
2022/6/1 8:00:20	28.1572	112.9500
2022/6/1 8:00:30	28.1573	112.9501
2022/6/1 8:00:40	28.1574	112.9502
2022/6/1 8:00:53	28.1575	112.9503
2022/6/1 8:01:03	28.1577	112.9502
2022/6/1 8:01:18	28.1578	112.9501
2022/6/1 8:01:28	28.1579	112.9499
2022/6/1 8:01:43	28.1579	112.9498
2022/6/1 8:01:53	28.1579	112.9496
2022/6/1 8:02:08	28.1579	112.9494
2022/6/1 8:02:18	28.1579	112.9494
2022/6/1 8:02:28	28.1579	112.9492
2022/6/1 8:02:43	28.1579	112.9491
2022/6/1 8:02:58	28.158	112.9488
2022/6/1 8:03:08	28.158	112.9487
2022/6/1 8:03:13	28.158	112.9486
2022/6/1 8:03:23	28.158	112.9484
2022/6/1 8:03:38	28.158	112.9482
2022/6/1 8:03:48	28.1581	112.948
2022/6/1 8:03:58	28.1581	112.9477
2022/6/1 8:04:08	28.1582	112.9475
2022/6/1 8:04:18	28.1581	112.9476
2022/6/1 8:04:33	28.1581	112.9475
2022/6/1 8:04:43	28.1582	112.9472
2022/6/1 8:04:58	28.1583	112.9471
2022/6/1 8:05:08	28.1582	112.947
2022/6/1 8:05:18	28.1584	112.9468
2022/6/1 8:05:33	28.1585	112.9467
2022/6/1 8:05:43	28.1587	112.9468
2022/6/1 8:05:53	28.1587	112.9468
2022/6/1 8:05:58	28.1588	112.9469
2022/6/1 8:06:03	28.1589	112.947
2022/6/1 8:06:13	28.1589	112.9471
2022/6/1 8:06:18	28.1591	112.9472
2022/6/1 8:06:23	28.1591	112.9472
2022/6/1 8:06:33	28.1592	112.9472
2022/6/1 8:06:43	28.1593	112.9472
2022/6/1 8:06:53	28.1593	112.9472
2022/6/1 8:07:03	28.1595	112.9472
2022/6/1 8:07:18	28.1595	112.9472
2022/6/1 8:07:33	28.1597	112.9474
2022/6/1 8:07:43	28.16	112.9476
2022/6/1 8:07:58	28.1602	112.9478
2022/6/1 8:08:08	28.1603	112.9479
2022/6/1 8:08:18	28.1604	112.948
