2022/6/4 13:28:29	28.15591	112.9519
2022/6/4 13:28:33	28.15606	112.95173
2022/6/4 13:28:48	28.15595	112.9517
2022/6/4 13:28:58	28.15599	112.95148
2022/6/4 13:29:13	28.15607	112.95124
2022/6/4 13:29:28	28.15607	112.95116
2022/6/4 13:29:33	28.15605	112.95099
2022/6/4 13:29:38	28.15608	112.95086
2022/6/4 13:29:53	28.15615	112.9506
2022/6/4 13:29:58	28.15616	112.95052
2022/6/4 13:30:03	28.15617	112.95045
2022/6/4 13:30:18	28.15619	112.95033
2022/6/4 13:30:23	28.15619	112.9503
2022/6/4 13:30:38	28.15626	112.95022
2022/6/4 13:30:48	28.15631	112.95004
2022/6/4 13:31:03	28.15636	112.9499
2022/6/4 13:31:13	28.15644	112.9499
2022/6/4 13:31:28	28.15661	112.94987
2022/6/4 13:31:38	28.15677	112.94991
2022/6/4 13:31:53	28.15687	112.94996
2022/6/4 13:32:08	28.15716	112.95007
2022/6/4 13:32:18	28.15737	112.95019
2022/6/4 13:32:23	28.15747	112.95016
2022/6/4 13:32:33	28.15755	112.95015
2022/6/4 13:32:43	28.15765	112.95028
2022/6/4 13:32:58	28.15769	112.95017
2022/6/4 13:33:03	28.15778	112.94999
2022/6/4 13:33:13	28.15775	112.94986
2022/6/4 13:33:28	28.15784	112.94981
2022/6/4 13:33:43	28.15791	112.94959
2022/6/4 13:33:58	28.15792	112.94943
2022/6/4 13:34:13	28.15795	112.94913
2022/6/4 13:34:23	28.15797	112.94892
2022/6/4 13:34:33	28.15801	112.94876
2022/6/4 13:34:43	28.15801	112.9486
2022/6/4 13:34:53	28.158	112.94843
2022/6/4 13:35:03	28.15803	112.94829
2022/6/4 13:35:13	28.15806	112.94819
2022/6/4 13:35:23	28.15804	112.94801
2022/6/4 13:35:38	28.15811	112.94785
2022/6/4 13:35:43	28.15811	112.94769
2022/6/4 13:35:58	28.15818	112.94758
2022/6/4 13:36:13	28.15816	112.9473
2022/6/4 13:36:23	28.15817	112.94713
2022/6/4 13:36:33	28.15821	112.94696
2022/6/4 13:36:48	28.15831	112.94686
2022/6/4 13:37:03	28.15854	112.94682
2022/6/4 13:37:13	28.15872	112.94687
2022/6/4 13:37:28	28.15882	112.94697
2022/6/4 13:37:38	28.15895	112.94701
2022/6/4 13:37:48	28.15911	112.94714
2022/6/4 13:38:03	28.15922	112.94719
2022/6/4 13:38:18	28.15942	112.9473
2022/6/4 13:38:28	28.15962	112.9474
2022/6/4 13:38:43	28.1597	112.94746
2022/6/4 13:38:48	28.1599	112.94753
2022/6/4 13:39:03	28.16	112.94766
2022/6/4 13:39:18	28.16015	112.94774
2022/6/4 13:39:28	28.16032	112.94787
2022/6/4 13:39:43	28.16044	112.94795
2022/6/4 13:39:48	28.16065	112.94808
2022/6/4 13:39:58	28.16066	112.9481
2022/6/4 13:40:08	28.16079	112.94817
2022/6/4 13:40:18	28.1609	112.94829
2022/6/4 13:40:33	28.16101	112.94836
2022/6/4 13:40:38	28.16115	112.94845
2022/6/4 13:40:48	28.16124	112.94852
2022/6/4 13:41:03	28.16135	112.94861
2022/6/4 13:41:18	28.16152	112.94872
2022/6/4 13:41:28	28.1617	112.94886
2022/6/4 13:41:43	28.16178	112.94882
2022/6/4 13:41:58	28.16199	112.94895
2022/6/4 13:42:08	28.16203	112.94907
2022/6/4 13:42:23	28.16225	112.94921
2022/6/4 13:42:38	28.16228	112.94927
2022/6/4 13:42:48	28.16261	112.94942
2022/6/4 13:43:03	28.16272	112.94948
2022/6/4 13:43:18	28.16286	112.94962
2022/6/4 13:43:28	28.16309	112.94978
2022/6/4 13:43:38	28.16316	112.94984
2022/6/4 13:43:48	28.16328	112.94988
2022/6/4 13:43:58	28.16337	112.94995
2022/6/4 13:44:08	28.1635	112.95005
2022/6/4 13:44:23	28.16358	112.95019
2022/6/4 13:44:38	28.16377	112.95014
2022/6/4 13:44:48	28.16398	112.95008
2022/6/4 13:44:58	28.16409	112.9501
2022/6/4 13:45:03	28.16414	112.95009
2022/6/4 13:45:13	28.16425	112.95012
2022/6/4 13:45:24	28.16436	112.95
2022/6/4 13:45:28	28.16441	112.94992
2022/6/4 13:45:43	28.16453	112.94985
2022/6/4 13:45:53	28.16461	112.94962
2022/6/4 13:46:08	28.16469	112.94952
2022/6/4 13:46:13	28.16477	112.94937
2022/6/4 13:46:23	28.165	112.94926
2022/6/4 13:46:38	28.16508	112.94915
2022/6/4 13:46:53	28.16518	112.94906
2022/6/4 13:47:08	28.16529	112.94888
2022/6/4 13:47:23	28.16552	112.94863
2022/6/4 13:47:38	28.1656	112.94852
2022/6/4 13:47:53	28.16574	112.9484
2022/6/4 13:48:03	28.16587	112.94818
2022/6/4 13:48:13	28.16601	112.94809
2022/6/4 13:48:23	28.16608	112.94796
2022/6/4 13:48:38	28.16619	112.94789
2022/6/4 13:48:48	28.16629	112.94774
2022/6/4 13:48:58	28.16643	112.94759
2022/6/4 13:49:08	28.16648	112.94745
2022/6/4 13:49:18	28.16663	112.94733
2022/6/4 13:49:31	28.16666	112.94727
2022/6/4 13:49:43	28.16679	112.94699
2022/6/4 13:49:48	28.16691	112.9468
2022/6/4 13:50:03	28.16679	112.94648
2022/6/4 13:50:13	28.16703	112.94646
2022/6/4 13:50:23	28.16714	112.94647
2022/6/4 13:50:28	28.16722	112.94638
2022/6/4 13:50:43	28.16729	112.94624
2022/6/4 13:50:53	28.16748	112.94628
2022/6/4 13:51:12	28.16762	112.94622
2022/6/4 13:51:18	28.16766	112.9461
2022/6/4 13:51:39	28.1679	112.9458
2022/6/4 13:51:49	28.16797	112.94585
2022/6/4 13:52:10	28.16824	112.94553
2022/6/4 13:52:19	28.16821	112.94561
2022/6/4 13:52:28	28.16834	112.94542
2022/6/4 13:53:53	28.16883	112.94475
2022/6/4 13:54:07	28.1694	112.94465
2022/6/4 13:54:22	28.16964	112.94449
2022/6/4 13:54:32	28.16977	112.94438
2022/6/4 13:54:42	28.16986	112.9443
2022/6/4 13:54:57	28.16992	112.94434
2022/6/4 13:55:07	28.17002	112.94417
2022/6/4 13:55:22	28.17009	112.9442
2022/6/4 13:55:32	28.17021	112.94428
2022/6/4 13:55:47	28.17041	112.94425
2022/6/4 13:56:02	28.17059	112.94432
2022/6/4 13:56:12	28.17077	112.94443
2022/6/4 13:56:22	28.17093	112.94448
2022/6/4 13:56:27	28.17103	112.94451
2022/6/4 13:56:37	28.17118	112.94454
2022/6/4 13:56:47	28.17129	112.94461
2022/6/4 13:56:57	28.17143	112.94466
2022/6/4 13:57:02	28.17153	112.94472
2022/6/4 13:57:12	28.17166	112.94473
2022/6/4 13:57:27	28.17176	112.9448
2022/6/4 13:57:37	28.17192	112.94491
2022/6/4 13:57:47	28.17209	112.94494
2022/6/4 13:57:52	28.17214	112.94501
2022/6/4 13:58:07	28.17226	112.94505
2022/6/4 13:58:17	28.17249	112.94508
2022/6/4 13:58:32	28.17265	112.94514
2022/6/4 13:58:37	28.17276	112.9452
2022/6/4 13:58:52	28.1729	112.94522
2022/6/4 13:59:02	28.17306	112.94531
2022/6/4 13:59:12	28.1732	112.94532
2022/6/4 13:59:17	28.17323	112.94536
2022/6/4 13:59:27	28.17339	112.94537
2022/6/4 13:59:53	28.17338	112.94538
2022/6/4 14:00:08	28.17365	112.94544
2022/6/4 14:00:23	28.17388	112.94545
2022/6/4 14:00:33	28.17405	112.94544
2022/6/4 14:00:43	28.17419	112.94541
2022/6/4 14:00:53	28.17433	112.94539
2022/6/4 14:01:03	28.17454	112.94536
2022/6/4 14:01:08	28.17464	112.94534
2022/6/4 14:01:13	28.17468	112.9453
