2021/10/16 03:41:35	40.0802	116.6144
2021/10/16 03:42:40	40.1252	116.6244
2021/10/16 03:42:56	40.1364	116.6323
2021/10/16 03:43:16	40.1542	116.6453
2021/10/16 03:43:33	40.1665	116.6628
2021/10/16 03:43:56	40.1715	116.6984
2021/10/16 03:44:29	40.1761	116.7546
2021/10/16 03:44:59	40.1805	116.8037
2021/10/16 03:45:18	40.1855	116.8348
2021/10/16 03:45:34	40.1931	116.8589
2021/10/16 03:45:54	40.1917	116.8948
2021/10/16 03:46:25	40.1665	116.9395
2021/10/16 03:47:00	40.1304	116.9905
2021/10/16 03:47:18	40.1117	117.0173
2021/10/16 03:47:48	40.0808	117.0616
2021/10/16 03:48:23	40.0416	117.1173
2021/10/16 03:48:57	40.0006	117.1755
2021/10/16 03:49:18	39.9701	117.2074
2021/10/16 03:49:53	39.9062	117.2237
2021/10/16 03:50:12	39.872	117.2156
2021/10/16 03:50:43	39.8192	117.192
2021/10/16 03:51:13	39.7657	117.1678
2021/10/16 03:52:00	39.6807	117.1295
2021/10/16 03:52:33	39.6216	117.1029
2021/10/16 03:53:03	39.5671	117.0782
2021/10/16 03:53:33	39.5131	117.0538
2021/10/16 03:54:03	39.4574	117.0286
2021/10/16 03:54:47	39.3782	116.9932
2021/10/16 03:55:06	39.3421	116.9777
2021/10/16 03:55:26	39.301	116.9708
2021/10/16 03:56:03	39.2244	116.9772
2021/10/16 03:56:33	39.1583	116.9838
2021/10/16 03:57:03	39.0914	116.9906
2021/10/16 03:57:35	39.0227	116.9976
2021/10/16 03:58:05	38.9562	117.0043
2021/10/16 03:58:35	38.8882	117.0113
2021/10/16 03:59:06	38.8208	117.0182
2021/10/16 03:59:36	38.7539	117.025
2021/10/16 04:00:06	38.6892	117.0315
2021/10/16 04:00:47	38.6018	117.0405
2021/10/16 04:01:18	38.5337	117.0473
2021/10/16 04:01:55	38.4546	117.0552
2021/10/16 04:02:25	38.3918	117.0616
2021/10/16 04:02:57	38.3219	117.0686
2021/10/16 04:03:44	38.2209	117.0786
2021/10/16 04:04:20	38.1435	117.0864
2021/10/16 04:04:50	38.0778	117.093
2021/10/16 04:05:23	38.0087	117.0998
2021/10/16 04:05:54	37.94	117.1067
2021/10/16 04:06:30	37.8642	117.1143
2021/10/16 04:07:00	37.7978	117.1208
2021/10/16 04:07:42	37.7092	117.1295
2021/10/16 04:08:14	37.6394	117.1363
2021/10/16 04:08:52	37.5573	117.1444
2021/10/16 04:09:24	37.4862	117.1514
2021/10/16 04:09:59	37.4096	117.1592
2021/10/16 04:10:31	37.3423	117.1657
2021/10/16 04:11:05	37.2698	117.1728
2021/10/16 04:11:36	37.2043	117.1791
2021/10/16 04:12:06	37.1394	117.1853
2021/10/16 04:12:36	37.0771	117.1915
2021/10/16 04:13:06	37.012	117.1979
2021/10/16 04:13:36	36.9488	117.2039
2021/10/16 04:14:06	36.8858	117.21
2021/10/16 04:14:37	36.82	117.2203
2021/10/16 04:15:14	36.7425	117.2422
2021/10/16 04:16:01	36.6418	117.2725
2021/10/16 04:16:35	36.5713	117.2934
2021/10/16 04:17:06	36.504	117.3135
2021/10/16 04:17:38	36.4378	117.3332
2021/10/16 04:18:11	36.3662	117.3543
2021/10/16 04:18:41	36.3023	117.3733
2021/10/16 04:19:41	36.176	117.4107
2021/10/16 04:20:19	36.0965	117.4342
2021/10/16 04:20:50	36.0281	117.4543
2021/10/16 04:21:22	35.9616	117.4738
2021/10/16 04:21:53	35.8956	117.4932
2021/10/16 04:22:26	35.827	117.5133
2021/10/16 04:23:08	35.7396	117.5388
2021/10/16 04:23:38	35.677	117.5571
2021/10/16 04:24:40	35.5483	117.5945
2021/10/16 04:25:30	35.4437	117.6248
2021/10/16 04:26:10	35.3623	117.6484
2021/10/16 04:26:41	35.2974	117.6672
2021/10/16 04:27:42	35.1737	117.7028
2021/10/16 04:28:26	35.0829	117.7288
2021/10/16 04:29:45	34.9165	117.7765
2021/10/16 04:30:18	34.8492	117.7957
2021/10/16 04:30:55	34.7732	117.8212
2021/10/16 04:31:34	34.6916	117.8506
2021/10/16 04:32:11	34.6148	117.8781
2021/10/16 04:33:53	34.4626	117.9716
2021/10/16 04:35:54	34.2819	118.0821
2021/10/16 04:36:37	34.0686	118.0748
2021/10/16 04:38:53	33.8679	118.2038
2021/10/16 04:40:33	33.5818	118.2519
2021/10/16 04:41:06	33.5139	118.2764
2021/10/16 04:41:37	33.4495	118.2998
2021/10/16 04:42:07	33.3898	118.3214
2021/10/16 04:42:38	33.3259	118.3444
2021/10/16 04:43:22	33.2335	118.3777
2021/10/16 04:44:00	33.1579	118.4049
2021/10/16 04:44:35	33.0855	118.4296
2021/10/16 04:44:56	33.0415	118.4357
2021/10/16 04:45:31	32.9672	118.4365
2021/10/16 04:45:57	32.9135	118.4417
2021/10/16 04:46:35	32.8338	118.4597
2021/10/16 04:47:17	32.7467	118.4904
2021/10/16 04:47:48	32.6851	118.5123
2021/10/16 04:48:26	32.6055	118.54
2021/10/16 04:48:56	32.5419	118.5614
2021/10/16 04:49:33	32.4664	118.587
2021/10/16 04:50:03	32.4038	118.6081
2021/10/16 04:50:33	32.3397	118.6298
2021/10/16 04:51:04	32.278	118.6507
2021/10/16 04:51:34	32.2135	118.6723
2021/10/16 04:52:04	32.15	118.6937
2021/10/16 04:52:34	32.0856	118.7154
2021/10/16 04:53:04	32.0232	118.7363
2021/10/16 04:53:34	31.9578	118.7581
2021/10/16 04:54:04	31.8947	118.7782
2021/10/16 04:54:35	31.8304	118.7987
2021/10/16 04:55:08	31.7613	118.8254
2021/10/16 04:55:30	31.7163	118.8544
2021/10/16 04:55:51	31.6807	118.888
2021/10/16 04:56:17	31.6326	118.9373
2021/10/16 04:56:54	31.5681	118.9918
2021/10/16 04:57:24	31.5155	119.0371
2021/10/16 04:57:54	31.4648	119.0825
2021/10/16 04:58:31	31.4034	119.1507
2021/10/16 04:59:04	31.3532	119.2086
2021/10/16 04:59:36	31.3055	119.2636
2021/10/16 05:00:06	31.2629	119.3124
2021/10/16 05:00:36	31.2181	119.3637
2021/10/16 05:01:00	31.1807	119.4019
2021/10/16 05:01:30	31.1346	119.4425
2021/10/16 05:02:03	31.0801	119.4902
2021/10/16 05:02:36	31.0308	119.5331
2021/10/16 05:03:07	30.9846	119.5734
2021/10/16 05:03:37	30.9417	119.6108
2021/10/16 05:04:08	30.8969	119.6497
2021/10/16 05:04:40	30.8525	119.6883
2021/10/16 05:05:10	30.8116	119.7238
2021/10/16 05:05:40	30.7721	119.7579
2021/10/16 05:06:10	30.7354	119.7897
2021/10/16 05:06:40	30.6977	119.8226
2021/10/16 05:07:10	30.6621	119.8552
2021/10/16 05:07:28	30.6383	119.8756
2021/10/16 05:07:58	30.5968	119.9025
2021/10/16 05:08:29	30.5544	119.9296
2021/10/16 05:09:00	30.5139	119.9555
2021/10/16 05:09:31	30.4793	119.9775
2021/10/16 05:09:47	30.4616	119.9887
2021/10/16 05:10:03	30.4439	120.0001
2021/10/16 05:10:34	30.4129	120.0199
2021/10/16 05:10:50	30.3975	120.0295
2021/10/16 05:11:21	30.3691	120.0473
2021/10/16 05:11:51	30.3405	120.0654
2021/10/16 05:12:07	30.3247	120.0752
2021/10/16 05:12:37	30.2966	120.093
2021/10/16 05:13:07	30.2696	120.1101
2021/10/16 05:13:23	30.2554	120.1191
2021/10/16 05:13:40	30.2419	120.1275
2021/10/16 05:13:56	30.2289	120.1357
2021/10/16 05:14:12	30.2147	120.1428
2021/10/16 05:14:32	30.1983	120.1381
2021/10/16 05:14:48	30.1899	120.1247
2021/10/16 05:15:04	30.1842	120.109
2021/10/16 05:15:31	30.1745	120.085
2021/10/16 05:15:47	30.1632	120.0754
2021/10/16 05:16:06	30.1459	120.0784
2021/10/16 05:16:30	30.1269	120.0907
2021/10/16 05:16:49	30.1146	120.1004
2021/10/16 05:17:08	30.1094	120.1143
2021/10/16 05:17:24	30.113	120.1262
2021/10/16 05:17:41	30.1177	120.1375
2021/10/16 05:17:58	30.1232	120.1501
2021/10/16 05:18:15	30.1282	120.1613
2021/10/16 05:18:46	30.1379	120.1829
2021/10/16 05:19:17	30.1476	120.2047
2021/10/16 05:19:36	30.1537	120.2184
2021/10/16 05:19:54	30.1593	120.2308
2021/10/16 05:20:10	30.1648	120.2431
2021/10/16 05:20:41	30.1738	120.2634
2021/10/16 05:21:11	30.1828	120.2835
2021/10/16 05:21:46	30.1935	120.3079
2021/10/16 05:22:16	30.2014	120.3255
2021/10/16 05:22:46	30.2093	120.3433
2021/10/16 05:23:01	30.2133	120.3523
